Rep,Step set size,Group size,Random group score,Super group score
8,2,1,0.0,1.0
8,2,2,0.011812960889719292,1.0
8,2,3,0.010243330084275925,1.0
8,2,4,0.012188250380133889,1.0
8,2,5,0.012519209743351314,1.0
8,2,6,0.9003161290322581,1.0
8,2,7,1.0,1.0
8,2,8,0.9003161290322581,1.0
8,2,9,1.0,1.0
8,2,10,1.0,1.0
8,2,11,1.0,1.0
8,2,12,1.0,1.0
8,2,13,1.0,1.0
8,2,14,1.0,1.0
8,2,15,1.0,1.0
8,3,1,0.0,0.0
8,3,2,0.011575758504734426,0.9003272727272726
8,3,3,0.019915346498962636,0.9003272727272726
8,3,4,0.014495069820572023,0.9003357664233576
8,3,5,0.013655686336484474,0.9002583025830259
8,3,6,0.01697353209558723,0.8005855753102985
8,3,7,0.01915302508185283,1.0
8,3,8,1.0,0.9003272727272726
8,3,9,1.0,1.0
8,3,10,1.0,0.9003272727272726
