Rep,Group Size,Random Group Score,Random Group Overlap,Super Group Score,Super Group Overlap
7,2.0,0.011848204191898453,1.0,0.7009849233859637,3.0
7,3.0,0.011844227833090725,3.0,0.7009945613975518,6.0
7,4.0,0.013947916623624141,4.0,0.7010395880521934,9.0
7,5.0,0.01832176355317243,6.0,0.8006556081448443,12.0
7,6.0,0.018080653078568914,9.0,0.740903670083027,15.0
7,7.0,0.017570054949691983,12.0,0.840531570179277,17.0
7,8.0,0.018092443563417496,14.0,0.880422526354835,20.0
7,9.0,0.019224150111051753,17.0,0.8006760397795315,23.0
7,10.0,0.028788191722368118,19.0,0.7807295605472417,26.0
7,11.0,0.027729702851603543,22.0,0.7209535992711928,29.0
7,12.0,0.03104921729538527,25.0,0.6810502616951402,32.0
7,13.0,1.0,27.0,0.8006648428330103,34.0
7,14.0,1.0,30.0,0.8206261470016061,37.0
7,15.0,1.0,33.0,0.8006762657506448,39.0
8,1.0,0.007150553590784501,0.0,0.8206809796423955,0.0
8,2.0,0.012647322603410506,1.0,0.8206919813773969,3.0
8,3.0,0.018196090318476087,3.0,0.6612817370425853,6.0
8,4.0,0.015490865657040297,5.0,0.7808331781295119,9.0
8,5.0,0.8804939315394771,6.0,0.760905785467029,12.0
8,6.0,0.9402360100896017,9.0,0.7210549861550503,15.0
8,7.0,0.8804734746414361,12.0,0.7011500016971307,17.0
8,8.0,0.8207148678662718,15.0,0.900397179189406,19.0
8,9.0,0.960166495784917,17.0,0.8206827994426392,22.0
8,10.0,0.9800806866952789,20.0,0.8207124536929884,25.0
8,11.0,0.9800806866952789,22.0,0.7609485937446213,28.0
8,12.0,1.0,24.0,0.8605671212486645,30.0
8,13.0,1.0,27.0,0.9800780701754386,32.0
8,14.0,1.0,30.0,0.9203258744170947,34.0
8,15.0,1.0,33.0,0.9800853448275862,36.0
9,1.0,0.008195654522320019,0.0,0.8008068413118481,0.0
9,2.0,0.009293234242324047,1.0,0.7808603965548048,3.0
9,3.0,0.0089422913557442,4.0,0.7808653400855015,6.0
9,4.0,0.012862500039542335,5.0,0.7809035604038003,9.0
9,5.0,0.01801692620499985,6.0,0.7410817037241487,12.0
9,6.0,0.01760376778826831,8.0,0.760936637655205,15.0
9,7.0,0.017338414966348095,11.0,0.7809332273189886,17.0
9,8.0,0.9800851851851852,13.0,0.7410629679784085,20.0
9,9.0,0.940270744099299,16.0,0.800818635071931,22.0
9,10.0,0.9004280979999603,19.0,0.9004383932368021,25.0
9,11.0,0.9800817307692307,22.0,0.8207276340940447,28.0
9,12.0,0.9601751495273007,25.0,0.7809375361615891,31.0
9,13.0,1.0,28.0,0.8606097197524133,33.0
9,14.0,1.0,30.0,0.9203515008929031,35.0
9,15.0,1.0,33.0,0.9203342830254833,37.0
10,1.0,0.005396835961986058,0.0,0.9003715203712315,0.0
10,2.0,0.009961503427113903,1.0,0.8605214304085017,3.0
10,3.0,0.010203756081202471,2.0,0.9202901169526478,6.0
10,4.0,0.015177505845683233,2.0,0.9003507343531613,9.0
10,5.0,0.01939731455923696,5.0,0.8405680642773323,12.0
10,6.0,0.9800752,7.0,0.8206549787955986,15.0
10,7.0,1.0,9.0,1.0,17.0
10,8.0,1.0,12.0,0.9800764227642276,20.0
10,9.0,1.0,15.0,0.9800745098039215,23.0
10,10.0,1.0,18.0,0.9601486133895789,26.0
10,11.0,1.0,21.0,0.9601538421190662,29.0
10,12.0,1.0,24.0,0.960150526349885,32.0
10,13.0,1.0,27.0,0.9800764227642276,35.0
10,14.0,1.0,30.0,0.9800774193548386,38.0
10,15.0,1.0,33.0,0.9601488637091095,41.0
11,1.0,0.006842178056306306,0.0,0.8803845791010712,0.0
11,2.0,0.015058338742969392,1.0,0.8405158296536958,3.0
11,3.0,0.0176560948413312,3.0,0.8405415352653504,6.0
11,4.0,0.02108487240503395,4.0,0.8404851025043942,9.0
11,5.0,0.880414388505269,5.0,0.8803872081573969,12.0
11,6.0,0.9003355216454364,7.0,0.7807245074327696,15.0
11,7.0,1.0,9.0,0.9003386426396756,17.0
11,8.0,1.0,12.0,0.8604786892394949,20.0
11,9.0,1.0,15.0,0.8604652481905839,23.0
11,10.0,1.0,18.0,0.820588460501929,26.0
11,11.0,1.0,21.0,0.90035109506211,29.0
11,12.0,1.0,24.0,0.880379186433186,32.0
11,13.0,1.0,27.0,0.8206245836829769,34.0
11,14.0,1.0,30.0,0.940209744625088,37.0
11,15.0,1.0,33.0,0.8804252122632807,39.0
12,1.0,0.0070932762761648374,0.0,0.8406926351325892,0.0
12,2.0,0.012634339345255104,0.0,0.8008562432721537,3.0
12,3.0,0.8407190020634759,0.0,0.8406676484070745,6.0
12,4.0,0.9203379733162721,2.0,0.8207285053994977,9.0
12,5.0,1.0,4.0,0.8008550916875251,12.0
12,6.0,0.9601628948346339,7.0,0.8804746424217034,15.0
12,7.0,0.9800807692307693,10.0,0.8805244095086201,17.0
12,8.0,1.0,12.0,0.8606171434003852,19.0
12,9.0,1.0,15.0,0.9004420309231449,21.0
12,10.0,1.0,18.0,0.9402661070895654,23.0
12,11.0,1.0,21.0,0.9402722761449078,26.0
12,12.0,1.0,24.0,1.0,29.0
12,13.0,1.0,27.0,0.8805420838831687,32.0
12,14.0,1.0,30.0,0.9402718523581683,35.0
12,15.0,1.0,33.0,0.9402813440506861,38.0
13,1.0,0.005170162697366551,0.0,0.9003382192218733,0.0
13,2.0,0.008642714972295235,1.0,0.9003382192218733,3.0
13,3.0,0.014353846324142524,2.0,0.9003604441810207,6.0
13,4.0,0.020994086052761773,3.0,0.9601295414040425,9.0
13,5.0,0.9402554204200102,5.0,0.8804750612854333,12.0
13,6.0,0.920347513443266,8.0,0.8206390183962061,15.0
13,7.0,0.940266859378396,11.0,0.8605515858967514,17.0
13,8.0,0.9800712962962963,13.0,0.9402300350596257,19.0
13,9.0,0.9800853211009175,16.0,0.8804697882781127,22.0
13,10.0,1.0,19.0,0.9601808256880734,24.0
13,11.0,1.0,22.0,0.980088679245283,26.0
13,12.0,0.9800712962962963,25.0,0.9800818604651163,28.0
13,13.0,0.9800853211009175,28.0,0.9800908256880735,31.0
13,14.0,1.0,30.0,0.9800908256880735,33.0
13,15.0,1.0,33.0,1.0,35.0
14,1.0,0.0066522789323922435,0.0,0.9601607953216375,0.0
14,2.0,0.012837460924995832,0.0,0.9402406118353989,3.0
14,3.0,0.012520599013230835,2.0,0.9402346691955114,6.0
14,4.0,0.013713694285224752,4.0,0.9402347348191106,9.0
14,5.0,0.013528816793277028,6.0,0.9004051286473046,12.0
14,6.0,0.014318204068606948,9.0,0.9402255104970442,15.0
14,7.0,0.013416906390988265,12.0,0.9800908256880735,17.0
14,8.0,0.012453851154082611,15.0,1.0,19.0
14,9.0,0.020680507541503825,17.0,0.9800844036697248,22.0
14,10.0,0.022122341238698745,19.0,1.0,24.0
14,11.0,1.0,21.0,0.9601738961038961,27.0
14,12.0,1.0,24.0,1.0,29.0
14,13.0,1.0,27.0,1.0,32.0
14,14.0,1.0,30.0,0.9402263048180924,35.0
14,15.0,1.0,33.0,0.9800887892376682,38.0
15,1.0,0.004631847126599706,0.0,0.9203436575241726,0.0
15,2.0,0.007467882681239168,1.0,0.8605940667435675,3.0
15,3.0,0.018925943915479308,1.0,0.8805033239273008,6.0
15,4.0,0.02285512598419495,3.0,0.840655905692498,9.0
15,5.0,0.9203515449819328,5.0,0.8406221190252358,12.0
15,6.0,1.0,7.0,0.8406930417950343,15.0
15,7.0,1.0,9.0,0.8008500261031848,17.0
15,8.0,1.0,12.0,0.9004319105557695,19.0
15,9.0,1.0,15.0,0.9601471878667509,22.0
15,10.0,1.0,18.0,0.9004072259261329,25.0
15,11.0,1.0,21.0,0.9601785046728972,28.0
15,12.0,1.0,24.0,0.8207425106698999,30.0
15,13.0,1.0,27.0,0.9004283215839272,32.0
15,14.0,1.0,30.0,0.9601827472288633,35.0
15,15.0,1.0,33.0,0.9203349633129001,38.0
16,1.0,0.0061569330767906215,0.0,0.9202983367538004,0.0
16,2.0,0.010337175125220316,1.0,0.9003488872955374,3.0
16,3.0,0.017683697986363614,2.0,0.9202982961254282,6.0
16,4.0,0.020718599294961396,3.0,0.8605163819509205,9.0
16,5.0,0.020297684529262314,5.0,0.9202783778923059,12.0
16,6.0,0.01947939085999774,8.0,0.8405761923004578,15.0
16,7.0,1.0,10.0,0.8605473029526052,17.0
16,8.0,1.0,13.0,0.780860098557004,20.0
16,9.0,1.0,15.0,0.9003987000076102,23.0
16,10.0,1.0,18.0,0.8804932903729079,26.0
16,11.0,1.0,21.0,0.860555812302772,29.0
16,12.0,1.0,24.0,0.8804712176725542,32.0
16,13.0,1.0,27.0,0.8206459681717216,34.0
16,14.0,1.0,30.0,0.8007870254319781,36.0
16,15.0,1.0,33.0,0.9003935742321708,38.0
17,1.0,0.0065788295480124215,0.0,0.8406975081790246,0.0
17,2.0,0.009378380848441696,1.0,0.8606160606303994,3.0
17,3.0,0.017787835553605483,3.0,0.8406867387911581,6.0
17,4.0,0.019089418398580436,4.0,0.8406896244700037,9.0
17,5.0,0.9004619109130552,6.0,0.7013377221480454,12.0
17,6.0,0.9203566965336644,9.0,0.8008865449577999,15.0
17,7.0,0.9004515097766723,12.0,0.7411676288137662,17.0
17,8.0,0.880552165699485,14.0,0.8207750958702981,20.0
17,9.0,0.9402718112109782,16.0,0.8606117232527929,22.0
17,10.0,0.9601903051726168,19.0,0.880526412823267,25.0
17,11.0,0.9601883728054672,22.0,0.9203725239290985,28.0
17,12.0,1.0,24.0,0.9004197998813016,30.0
17,13.0,1.0,27.0,0.9601840572232646,32.0
17,14.0,1.0,30.0,0.9004533947555116,35.0
17,15.0,1.0,33.0,0.9203417261840974,38.0
18,1.0,0.006780058697759833,0.0,0.9402890650333273,0.0
18,2.0,0.016903588693268957,0.0,0.9402704857983545,3.0
18,3.0,0.020442745483580948,3.0,0.9004379487701655,6.0
18,4.0,0.02082781027538426,5.0,0.9004424117292393,9.0
18,5.0,0.02444145060299433,6.0,0.9203477976028741,12.0
18,6.0,0.026661368307118734,8.0,0.8407324447706017,15.0
18,7.0,0.9800978021978023,10.0,0.920390740573016,17.0
18,8.0,1.0,12.0,0.9204055306345679,20.0
18,9.0,1.0,15.0,0.9800989130434783,22.0
18,10.0,1.0,18.0,0.9402967213114755,24.0
18,11.0,1.0,21.0,0.9801087912087911,26.0
18,12.0,1.0,24.0,0.9800923076923077,29.0
18,13.0,1.0,27.0,0.9800939226519337,31.0
18,14.0,1.0,30.0,0.9800939226519337,34.0
18,15.0,1.0,33.0,1.0,36.0
19,1.0,0.014341357234138812,0.0,0.8405615954536704,0.0
19,2.0,0.016391586777302583,2.0,0.8205848888028006,3.0
19,3.0,0.9402021440517612,3.0,0.8604626207679569,6.0
19,4.0,0.9800689393939394,5.0,0.8205861076393662,9.0
19,5.0,0.9800689393939394,7.0,0.7806822169637428,12.0
19,6.0,1.0,8.0,0.7208080685979904,15.0
19,7.0,1.0,11.0,0.9202893019268842,17.0
19,8.0,1.0,13.0,0.8604669831582749,20.0
19,9.0,1.0,15.0,0.9601248407277737,23.0
19,10.0,1.0,18.0,0.9003604857270802,26.0
19,11.0,1.0,21.0,0.9003497553223953,29.0
19,12.0,1.0,24.0,0.9202855233314448,31.0
19,13.0,1.0,27.0,0.9402136167414734,33.0
19,14.0,1.0,30.0,1.0,35.0
19,15.0,1.0,33.0,0.9601379508786354,38.0
20,1.0,0.005524366356304262,0.0,0.9203756502193342,0.0
20,2.0,0.008482662230794967,0.0,0.9004681875327671,3.0
20,3.0,0.0093786005114302,2.0,0.8208232770850059,6.0
20,4.0,0.01314988545664375,4.0,0.741175474818028,9.0
20,5.0,0.019765302630989218,6.0,0.940251987127757,12.0
20,6.0,0.021964367110571502,8.0,0.7610491387596265,15.0
20,7.0,0.021561854471997967,11.0,0.9203655398165742,17.0
20,8.0,0.960183,13.0,0.8606349886034279,20.0
20,9.0,1.0,16.0,0.9004412351870374,22.0
20,10.0,1.0,18.0,0.9203870543550717,24.0
20,11.0,1.0,21.0,0.9203273082114183,27.0
20,12.0,1.0,24.0,0.9004660743805724,29.0
20,13.0,1.0,27.0,0.9004839948998725,32.0
20,14.0,1.0,30.0,0.9203720593301962,35.0
20,15.0,1.0,33.0,0.9402734874371858,38.0
21,1.0,0.015585104515252628,0.0,0.9800746987951807,0.0
21,2.0,0.014698504647174744,2.0,0.9800746987951807,3.0
21,3.0,0.015426071595977753,3.0,0.9601458987951808,6.0
21,4.0,0.016599427820168922,4.0,0.9601566265060241,9.0
21,5.0,0.021520906782290558,5.0,0.9202977060240962,12.0
21,6.0,0.018993166366477975,8.0,0.9202781366184649,15.0
21,7.0,0.9800758893280633,10.0,0.9800787148594378,17.0
21,8.0,1.0,12.0,0.9800779116465864,20.0
21,9.0,1.0,15.0,1.0,23.0
21,10.0,1.0,18.0,0.9800787148594378,26.0
21,11.0,1.0,21.0,0.980074193548387,29.0
21,12.0,1.0,24.0,0.9800779527559055,32.0
21,13.0,1.0,27.0,0.98008,35.0
21,14.0,1.0,30.0,0.9800669322709163,37.0
21,15.0,1.0,33.0,0.9800779116465864,39.0
22,1.0,0.009124635054135322,0.0,0.820710536442042,0.0
22,2.0,0.009704980061267979,1.0,0.8605662678413125,3.0
22,3.0,0.015087704328381113,2.0,0.8804901064017038,6.0
22,4.0,0.025947255065142803,3.0,0.860533933175897,9.0
22,5.0,0.027679672779481405,6.0,0.76090684860922,12.0
22,6.0,0.02975902224084216,8.0,0.7410288087531928,15.0
22,7.0,0.029737655702000668,10.0,0.8605731939098931,17.0
22,8.0,0.030062070768885882,13.0,0.8406758706832131,20.0
22,9.0,1.0,15.0,0.940241064607208,23.0
22,10.0,1.0,18.0,0.8605645390476656,26.0
22,11.0,1.0,21.0,0.8007956036065552,29.0
22,12.0,1.0,24.0,0.8007635051072879,32.0
22,13.0,1.0,27.0,0.7808688515019822,34.0
22,14.0,1.0,30.0,0.9004080295394118,36.0
22,15.0,1.0,33.0,0.8804875713558442,38.0
23,1.0,0.007165901099259975,0.0,0.940243201802131,0.0
23,2.0,0.008457732963319881,1.0,0.9004066317113536,3.0
23,3.0,0.011007007001100712,2.0,0.9601597937303821,6.0
23,4.0,0.01211848147804143,4.0,0.8804484628202597,9.0
23,5.0,0.01316381600048997,6.0,0.9601545531674209,12.0
23,6.0,0.01896966598222204,8.0,0.9402434898908283,15.0
23,7.0,1.0,10.0,0.9402203230096613,17.0
23,8.0,1.0,12.0,0.9402365449974863,20.0
23,9.0,1.0,15.0,0.9402489856852368,22.0
23,10.0,1.0,18.0,1.0,24.0
23,11.0,1.0,21.0,1.0,26.0
23,12.0,1.0,24.0,0.9800887892376682,28.0
23,13.0,1.0,27.0,0.9800887892376682,30.0
23,14.0,1.0,30.0,0.9800878923766817,33.0
23,15.0,1.0,33.0,1.0,36.0
24,1.0,0.006347291622951363,0.0,0.960161427322505,0.0
24,2.0,0.009553555649384099,0.0,0.9203444388522692,3.0
24,3.0,0.01084056236741555,1.0,0.9203247208599609,6.0
24,4.0,0.012436520665452849,3.0,0.8804957361805567,9.0
24,5.0,0.012431887394069,6.0,0.9402506840399651,12.0
24,6.0,0.018533077131828515,8.0,0.8207037615898521,15.0
24,7.0,0.017733011660823167,11.0,0.9402730835320441,17.0
24,8.0,0.018838146642495907,13.0,0.9402654293493672,20.0
24,9.0,0.01863617572443286,16.0,0.9203519325322981,22.0
24,10.0,1.0,18.0,0.9402451536671006,24.0
24,11.0,1.0,21.0,0.9800918660287081,26.0
24,12.0,1.0,24.0,1.0,28.0
24,13.0,1.0,27.0,1.0,31.0
24,14.0,1.0,30.0,1.0,33.0
24,15.0,1.0,33.0,0.980072037914692,36.0
25,1.0,0.00855107167488079,0.0,0.8207329373377579,0.0
25,2.0,0.014894647270256158,0.0,0.7809067702586958,3.0
25,3.0,0.017856683194237867,2.0,0.8206510334789908,6.0
25,4.0,0.01786098472283336,4.0,0.8406170324806292,9.0
25,5.0,0.017155564949506045,7.0,0.8008689282843166,12.0
25,6.0,0.9203624288357973,8.0,0.6812680441748568,15.0
25,7.0,0.9203603680512394,11.0,0.8406213068272086,17.0
25,8.0,1.0,13.0,0.8804668601905624,20.0
25,9.0,0.9601814486959832,16.0,0.8008125436121353,23.0
25,10.0,1.0,19.0,0.8605500468294568,26.0
25,11.0,0.9601864637789395,22.0,0.7808083618311277,29.0
25,12.0,0.9800892156862744,25.0,0.8805404862698696,32.0
25,13.0,1.0,27.0,0.860633827144297,34.0
25,14.0,1.0,30.0,0.8605963787121246,37.0
25,15.0,1.0,33.0,0.8805391011944951,39.0
26,1.0,0.008928174433927006,0.0,0.9203516723713444,0.0
26,2.0,0.010475907309691761,1.0,0.9203873168373756,3.0
26,3.0,0.012954502776350584,2.0,0.880585119035178,6.0
26,4.0,0.022430331040081256,4.0,0.9004631960163856,9.0
26,5.0,0.022628054077247498,6.0,0.860652163946788,12.0
26,6.0,0.022779989140939434,8.0,0.9203994119743406,15.0
26,7.0,0.9402995607920234,10.0,0.920375415579906,17.0
26,8.0,1.0,12.0,0.9005043777854362,19.0
26,9.0,1.0,15.0,0.9801043956043956,21.0
26,10.0,1.0,18.0,0.9403027202305891,23.0
26,11.0,1.0,21.0,0.9601999163879599,26.0
26,12.0,1.0,24.0,0.9801054945054944,28.0
26,13.0,1.0,27.0,0.9602087912087911,31.0
26,14.0,1.0,30.0,0.9801071038251367,34.0
26,15.0,1.0,33.0,1.0,36.0
27,1.0,0.00691852588949127,0.0,0.8804451214524078,0.0
27,2.0,0.010109904999105962,0.0,0.9003291595894874,3.0
27,3.0,0.0118935625145077,1.0,0.8206409468395767,6.0
27,4.0,0.025495845918430987,2.0,0.8006860490199627,9.0
27,5.0,0.02837935507977341,5.0,0.8206631916457954,12.0
27,6.0,1.0,7.0,0.8405045668691815,15.0
27,7.0,1.0,10.0,0.9402310017783048,17.0
27,8.0,0.9800811475409836,13.0,0.8605185123627854,20.0
27,9.0,0.9800811475409836,16.0,0.9402211278287248,22.0
27,10.0,1.0,19.0,0.940228926650158,24.0
27,11.0,1.0,22.0,0.8804548375584542,27.0
27,12.0,1.0,25.0,0.9800791836734695,29.0
27,13.0,1.0,27.0,0.9203096050302966,31.0
27,14.0,1.0,30.0,0.9402423190891007,33.0
27,15.0,1.0,33.0,0.9800811715481171,36.0
28,1.0,0.013031196282040641,0.0,0.8804787888700412,0.0
28,2.0,0.02119303495338333,1.0,0.860574021943949,3.0
28,3.0,0.0210159139833072,4.0,0.8605838833748867,6.0
28,4.0,0.01914593312028281,5.0,0.8207017373871041,9.0
28,5.0,0.02169933400816781,8.0,0.8007697433955496,12.0
28,6.0,0.9402448728454931,9.0,0.7609598656557247,15.0
28,7.0,0.9601693962635202,12.0,0.8604731036061183,17.0
28,8.0,0.9203298524081742,15.0,0.9402493273542603,19.0
28,9.0,0.9402371000502765,17.0,0.9402527922395569,21.0
28,10.0,1.0,19.0,0.9402550949907387,23.0
28,11.0,1.0,22.0,0.9402507541657689,26.0
28,12.0,1.0,25.0,0.9402493414673562,29.0
28,13.0,1.0,28.0,0.900425522132326,32.0
28,14.0,1.0,30.0,0.960151201153107,35.0
28,15.0,1.0,33.0,0.9402395200387847,38.0
29,1.0,0.006888437650416001,0.0,0.8804950245771148,0.0
29,2.0,0.0078116695108016,2.0,0.8804929842411127,3.0
29,3.0,0.01179840547919385,4.0,0.8406604909097802,6.0
29,4.0,0.010912893880024388,6.0,0.7609661306191388,9.0
29,5.0,0.013278261023864153,7.0,0.8206641972900924,12.0
29,6.0,0.012054654562881788,9.0,0.8008195908924592,15.0
29,7.0,0.021615160765738856,11.0,0.7610429931903039,17.0
29,8.0,0.021623612828689392,14.0,0.9004374843236999,19.0
29,9.0,0.020745554761986508,17.0,0.8805351336455794,22.0
29,10.0,0.02250271950133577,19.0,0.8606213381703591,25.0
29,11.0,0.022214740513483412,22.0,0.9004610551595817,27.0
29,12.0,0.021826390998920312,25.0,0.9402415721249482,30.0
29,13.0,0.02279954798243722,28.0,0.9203461357349778,33.0
29,14.0,0.021449641835065855,31.0,0.9004149539616535,36.0
29,15.0,0.02163961337524948,34.0,0.9402692774860358,39.0
30,1.0,0.008870764353562705,0.0,0.9401588850174215,0.0
30,2.0,0.012618440838348961,0.0,0.9202203691163615,3.0
30,3.0,0.013991635134622432,3.0,0.9800578397212544,6.0
30,4.0,0.8604292976146174,4.0,0.9401804747251394,9.0
30,5.0,0.820566076320595,7.0,0.8604036594879142,12.0
30,6.0,0.9202520873744401,10.0,0.8404617081258849,15.0
30,7.0,0.9202603649898756,12.0,0.9202339178098324,17.0
30,8.0,1.0,14.0,0.8404766325791573,20.0
30,9.0,1.0,16.0,0.8604143213155409,23.0
30,10.0,1.0,18.0,0.8603968045305145,26.0
30,11.0,1.0,21.0,0.8404737200039011,29.0
30,12.0,1.0,24.0,0.9202301785274346,31.0
30,13.0,1.0,27.0,0.9601363901450566,33.0
30,14.0,1.0,30.0,1.0,36.0
30,15.0,1.0,33.0,0.9800645614035087,39.0
31,1.0,0.007411746860767939,0.0,0.8406059781630417,0.0
31,2.0,0.010417448423705783,0.0,0.8206793400610414,3.0
31,3.0,0.01189541893170964,2.0,0.8207256987413777,6.0
31,4.0,0.016709358825568815,3.0,0.7011380135411295,9.0
31,5.0,0.018525301455860656,6.0,0.8405930674281756,12.0
