Rep,Step set size,Group size,Random group score,Super group score
1,4.0,9.0,0.021308334836128616,0.8339372929865566
1,4.0,10.0,0.02113418823372918,0.93358598846299
1,4.0,11.0,0.023953166571792993,0.8670932303005546
1,4.0,12.0,1.0,0.7674721816270654
1,4.0,13.0,1.0,0.9336105253235298
1,4.0,14.0,1.0,0.8671709510948519
1,4.0,15.0,1.0,0.867175603764416
1,5.0,1.0,0.009337532589786363,0.017378076677283746
1,5.0,2.0,0.016716604014191127,0.016761557503242444
1,5.0,3.0,0.016613806812276925,0.02838768855642999
1,5.0,4.0,0.021786896445042822,0.024299218469611493
1,5.0,5.0,0.031141756026463328,0.028468218744591912
1,5.0,6.0,0.03193433579153926,0.02403230522060562
1,5.0,7.0,1.0,0.02718351271158438
1,5.0,8.0,1.0,0.024439050636341702
1,5.0,9.0,1.0,0.027901163569865887
1,5.0,10.0,1.0,0.966737556561086
1,5.0,11.0,1.0,0.8672160477847977
1,5.0,12.0,1.0,0.8672062871962872
1,5.0,13.0,1.0,0.9668050595238095
1,5.0,14.0,1.0,0.8671923018884983
1,5.0,15.0,1.0,0.9003976059392725
1,6.0,1.0,0.008059280120631146,0.014777553881746482
1,6.0,2.0,0.013067756984748385,0.01311818184053234
1,6.0,3.0,0.0341939950657074,0.01397189645187969
1,6.0,4.0,0.036094096062686966,0.014903819188012951
1,6.0,5.0,0.0391600927690681,0.014015727989827849
1,6.0,6.0,1.0,0.030802977532668845
1,6.0,7.0,1.0,0.03702106222167745
1,6.0,8.0,1.0,0.02966641795623828
1,6.0,9.0,1.0,0.030560540863182804
1,6.0,10.0,1.0,0.8340039255857649
1,6.0,11.0,1.0,0.8007528045973586
1,6.0,12.0,1.0,0.7676434152257806
1,6.0,13.0,1.0,0.8008028258241052
1,6.0,14.0,1.0,0.9004078585138117
1,6.0,15.0,1.0,0.9668034934497817
2,1.0,1.0,0.008788423153692616,1.0
2,1.0,2.0,0.7347864271457085,1.0
2,1.0,3.0,0.8342514970059881,1.0
2,1.0,4.0,0.8011497005988024,1.0
2,1.0,5.0,0.9005728542914172,1.0
2,1.0,6.0,0.9668522954091816,1.0
2,1.0,7.0,0.9668562874251497,1.0
2,1.0,8.0,1.0,1.0
2,1.0,9.0,1.0,1.0
2,1.0,10.0,1.0,1.0
2,1.0,11.0,1.0,1.0
2,1.0,12.0,1.0,1.0
2,1.0,13.0,1.0,1.0
2,1.0,14.0,1.0,1.0
2,1.0,15.0,1.0,1.0
2,2.0,1.0,0.01059196116389197,1.0
2,2.0,2.0,0.00972699056633134,1.0
2,2.0,3.0,0.010310742865681144,1.0
2,2.0,4.0,0.03063040644498148,1.0
2,2.0,5.0,0.9668002936857562,1.0
2,2.0,6.0,1.0,1.0
2,2.0,7.0,0.9668002936857562,1.0
2,2.0,8.0,1.0,1.0
2,2.0,9.0,0.9668002936857562,1.0
2,2.0,10.0,1.0,1.0
2,2.0,11.0,1.0,1.0
2,2.0,12.0,0.9668002936857562,1.0
2,2.0,13.0,1.0,1.0
2,2.0,14.0,1.0,1.0
2,2.0,15.0,1.0,1.0
2,3.0,1.0,0.006868502105903096,0.900395716273817
2,3.0,2.0,0.011484866134432368,0.900395716273817
2,3.0,3.0,0.01615779398600127,0.9335960023968499
2,3.0,4.0,0.9667834036568214,0.900395716273817
2,3.0,5.0,0.9336036819516603,0.9335672105672105
2,3.0,6.0,1.0,0.867122028588112
