Rep,Step set size,Group size,Random group score,Super group score
2,4.0,11.0,1.0,0.8008324324324324
2,4.0,12.0,1.0,0.9004
2,4.0,13.0,1.0,1.0
2,4.0,14.0,1.0,1.0
2,4.0,15.0,1.0,1.0
2,5.0,1.0,0.006290686722256192,0.017283768422261602
2,5.0,2.0,0.0068436821139612625,0.017283768422261602
2,5.0,3.0,0.006852856425887867,0.02553072795307871
2,5.0,4.0,0.006304469329113672,0.02746096051121824
2,5.0,5.0,0.014226482320472402,0.02606561167400894
2,5.0,6.0,0.011923548462516337,0.02746096051121824
2,5.0,7.0,0.017132071104317022,0.02129604785448263
2,5.0,8.0,0.016145402250902382,0.025572588418194986
2,5.0,9.0,0.02791967610754852,0.9004663461538461
2,5.0,10.0,0.023578329953702366,0.9004325581395349
2,5.0,11.0,0.02358257732033505,0.9004325581395349
2,5.0,12.0,0.02746096051121824,0.9003953488372094
2,5.0,13.0,0.026524327270339217,0.8008689217758984
2,5.0,14.0,0.02606561167400894,0.9004663461538461
2,5.0,15.0,0.02791967610754852,1.0
2,6.0,1.0,0.008845815852695305,0.017495862329626508
2,6.0,2.0,0.007328068426068955,0.017495862329626508
2,6.0,3.0,0.014715574211221799,0.016034961428725607
2,6.0,4.0,0.024720813791243756,0.021508451048097576
2,6.0,5.0,0.02778924862438447,0.024218958840958316
2,6.0,6.0,0.028690149525285376,0.023302173021191745
2,6.0,7.0,0.026943036013465982,0.03586952848625231
2,6.0,8.0,0.02778924862438447,0.028163646133311127
2,6.0,9.0,0.031415599236754604,0.034950976450053205
2,6.0,10.0,1.0,0.034062087561164314
2,6.0,11.0,1.0,1.0
2,6.0,12.0,1.0,1.0
2,6.0,13.0,1.0,1.0
2,6.0,14.0,1.0,1.0
2,6.0,15.0,1.0,1.0
3,1.0,1.0,0.0058200000000000005,1.0
3,1.0,2.0,0.009789999999999998,1.0
3,1.0,3.0,0.008799999999999999,1.0
3,1.0,4.0,0.6018749999999999,1.0
3,1.0,5.0,0.7014050000000001,1.0
3,1.0,6.0,0.6018749999999999,1.0
3,1.0,7.0,0.7014050000000001,1.0
3,1.0,8.0,1.0,1.0
3,1.0,9.0,0.8008849999999998,1.0
3,1.0,10.0,0.900425,1.0
3,1.0,11.0,1.0,1.0
3,1.0,12.0,1.0,1.0
3,1.0,13.0,1.0,1.0
3,1.0,14.0,1.0,1.0
3,1.0,15.0,1.0,1.0
3,2.0,1.0,0.006357182670975929,1.0
3,2.0,2.0,0.00632653432293064,1.0
3,2.0,3.0,0.008407440289895802,1.0
3,2.0,4.0,0.007831249813705327,1.0
3,2.0,5.0,0.016605817503608795,1.0
3,2.0,6.0,0.015179545483578392,1.0
3,2.0,7.0,0.016608116912149817,1.0
3,2.0,8.0,0.015648965479064737,1.0
3,2.0,9.0,1.0,1.0
3,2.0,10.0,1.0,1.0
3,2.0,11.0,1.0,1.0
3,2.0,12.0,1.0,1.0
3,2.0,13.0,1.0,1.0
3,2.0,14.0,1.0,1.0
3,2.0,15.0,1.0,1.0
3,3.0,1.0,0.011588792809523196,0.701117946708464
3,3.0,2.0,0.024984591578016274,0.701117946708464
3,3.0,3.0,1.0,0.6014512800417973
3,3.0,4.0,1.0,0.5015917055737122
3,3.0,5.0,1.0,0.501757314524556
3,3.0,6.0,1.0,0.7007551441466335
3,3.0,7.0,1.0,0.8006853448275862
3,3.0,8.0,1.0,0.700894592476489
3,3.0,9.0,1.0,0.7010792842215257
3,3.0,10.0,1.0,1.0
3,3.0,11.0,1.0,0.9004008620689655
3,3.0,12.0,1.0,1.0
3,3.0,13.0,1.0,0.9004042553191489
3,3.0,14.0,1.0,1.0
3,3.0,15.0,1.0,0.9004042553191489
3,4.0,1.0,0.010015210524874387,0.023928216067045125
3,4.0,2.0,0.019233298012129578,0.02254465442320951
3,4.0,3.0,0.900446511627907,1.0
3,4.0,4.0,0.900446511627907,1.0
3,4.0,5.0,0.900446511627907,0.900440366972477
3,4.0,6.0,0.900446511627907,0.900440366972477
3,4.0,7.0,0.900446511627907,0.9004520547945205
3,4.0,8.0,1.0,0.9004429223744292
3,4.0,9.0,1.0,0.9004325581395349
3,4.0,10.0,1.0,0.8008754805139642
3,4.0,11.0,1.0,0.8008480832536901
3,4.0,12.0,1.0,0.8008558920866324
3,4.0,13.0,1.0,0.8007808219178083
3,4.0,14.0,1.0,1.0
3,4.0,15.0,1.0,0.7013158474864412
3,5.0,1.0,0.010875716165714693,0.02206924098553923
3,5.0,2.0,0.022957939951050887,0.021100915193684025
3,5.0,3.0,0.01478809765278393,0.021598921350836034
3,5.0,4.0,0.016584004371635853,0.021598921350836034
3,5.0,5.0,0.03191681320786935,0.033851271708586525
3,5.0,6.0,0.02251366844100581,0.033851271708586525
3,5.0,7.0,1.0,0.033851271708586525
3,5.0,8.0,0.9004234234234234,0.03339465070402032
3,5.0,9.0,1.0,0.02427049893914051
3,5.0,10.0,1.0,0.8007867647058824
3,5.0,11.0,1.0,0.8008179223744293
3,5.0,12.0,1.0,1.0
3,5.0,13.0,1.0,0.7013193970027422
3,5.0,14.0,1.0,0.9003846153846154
3,5.0,15.0,1.0,0.701265154294566
3,6.0,1.0,0.013502156980745634,0.017797884580134225
3,6.0,2.0,0.020318014089950556,0.018271818229423326
3,6.0,3.0,0.8009356941026343,0.02251710124829125
3,6.0,4.0,0.800937884927994,0.9003098591549297
3,6.0,5.0,0.7013435453053527,1.0
3,6.0,6.0,1.0,0.9004622641509435
3,6.0,7.0,0.9004734299516908,0.9004622641509435
3,6.0,8.0,1.0,1.0
3,6.0,9.0,1.0,1.0
3,6.0,10.0,1.0,0.8009262601403702
3,6.0,11.0,1.0,0.9003098591549297
3,6.0,12.0,1.0,1.0
3,6.0,13.0,1.0,0.9004198113207547
3,6.0,14.0,1.0,1.0
3,6.0,15.0,1.0,1.0
4,1.0,1.0,0.007173652694610779,1.0
4,1.0,2.0,0.008029940119760479,1.0
4,1.0,3.0,1.0,1.0
4,1.0,4.0,1.0,1.0
4,1.0,5.0,1.0,1.0
4,1.0,6.0,1.0,1.0
4,1.0,7.0,1.0,1.0
4,1.0,8.0,1.0,1.0
4,1.0,9.0,1.0,1.0
4,1.0,10.0,1.0,1.0
4,1.0,11.0,1.0,1.0
4,1.0,12.0,1.0,1.0
4,1.0,13.0,1.0,1.0
4,1.0,14.0,1.0,1.0
4,1.0,15.0,1.0,1.0
4,2.0,1.0,0.006914459157265464,1.0
4,2.0,2.0,0.020899351305935558,1.0
4,2.0,3.0,0.018451615205710724,1.0
4,2.0,4.0,1.0,1.0
4,2.0,5.0,1.0,1.0
4,2.0,6.0,1.0,1.0
4,2.0,7.0,1.0,1.0
4,2.0,8.0,1.0,1.0
4,2.0,9.0,1.0,1.0
4,2.0,10.0,1.0,1.0
4,2.0,11.0,1.0,1.0
4,2.0,12.0,1.0,1.0
4,2.0,13.0,1.0,1.0
4,2.0,14.0,1.0,1.0
4,2.0,15.0,1.0,1.0
4,3.0,1.0,0.008407635253169279,0.9003529411764706
4,3.0,2.0,0.017144910588378366,0.9003529411764706
4,3.0,3.0,0.019599984292841866,0.9003529411764706
4,3.0,4.0,0.022935732390673313,0.8005488595438177
4,3.0,5.0,0.020111889580729854,0.7011179299854615
4,3.0,6.0,0.022935448886081806,0.7008800733138261
4,3.0,7.0,1.0,0.9003585657370519
4,3.0,8.0,1.0,0.9003585657370519
4,3.0,9.0,1.0,0.9003882352941176
4,3.0,10.0,1.0,0.9003794466403162
4,3.0,11.0,1.0,1.0
4,3.0,12.0,1.0,0.9003882352941176
4,3.0,13.0,1.0,1.0
4,3.0,14.0,1.0,0.9003882352941176
4,3.0,15.0,1.0,0.9003882352941176
4,4.0,1.0,0.0044996950585839525,0.024501451676894322
4,4.0,2.0,0.012270108467385602,0.023144131396356623
4,4.0,3.0,0.0266713459293735,0.02080379526190284
4,4.0,4.0,1.0,0.9004185022026432
4,4.0,5.0,1.0,0.9004185022026432
4,4.0,6.0,1.0,0.7011356380967214
4,4.0,7.0,1.0,1.0
4,4.0,8.0,1.0,0.9003964757709252
4,4.0,9.0,1.0,0.9003922413793102
4,4.0,10.0,1.0,0.8007788287121016
4,4.0,11.0,1.0,0.9004094827586208
4,4.0,12.0,1.0,1.0
4,4.0,13.0,1.0,0.9003964757709252
4,4.0,14.0,1.0,1.0
4,4.0,15.0,1.0,1.0
4,5.0,1.0,0.008357425991824445,0.02734326277644491
4,5.0,2.0,0.022759258452434917,0.02734326277644491
4,5.0,3.0,0.023258093316437106,0.040255412253355
4,5.0,4.0,0.027927178134831015,0.03789262155568058
4,5.0,5.0,0.02385980836388259,0.036846959455223954
4,5.0,6.0,0.03175553642984314,0.03789262155568058
4,5.0,7.0,1.0,0.03791587736963407
4,5.0,8.0,1.0,0.9004279069767442
4,5.0,9.0,1.0,1.0
4,5.0,10.0,1.0,1.0
4,5.0,11.0,1.0,0.9004279069767442
4,5.0,12.0,1.0,0.8007390480748141
4,5.0,13.0,1.0,0.9004279069767442
4,5.0,14.0,1.0,0.9003242009132422
4,5.0,15.0,1.0,1.0
4,6.0,1.0,0.007348379288123148,0.017784792716179422
4,6.0,2.0,0.007101384348062909,0.017784792716179422
4,6.0,3.0,0.018261040406936945,0.025493742896797168
4,6.0,4.0,0.024133382536436807,0.022760711222589023
4,6.0,5.0,0.01768621558211212,0.021371822333700136
4,6.0,6.0,0.023116079835505787,0.025493742896797168
4,6.0,7.0,0.01895764028041932,0.026759696140375357
4,6.0,8.0,0.015020483336104649,0.026872818312321058
4,6.0,9.0,0.022376041793680926,0.025441621537897086
4,6.0,10.0,0.022376041793680926,0.026872818312321058
4,6.0,11.0,0.016282417053409277,1.0
4,6.0,12.0,1.0,1.0
4,6.0,13.0,1.0,1.0
4,6.0,14.0,1.0,1.0
4,6.0,15.0,1.0,1.0
5,1.0,1.0,0.008524663677130045,1.0
5,1.0,2.0,0.010600896860986548,1.0
5,1.0,3.0,0.010668161434977579,1.0
5,1.0,4.0,0.012089686098654708,1.0
5,1.0,5.0,0.01253811659192825,1.0
5,1.0,6.0,0.011659192825112106,1.0
5,1.0,7.0,0.012107623318385649,1.0
5,1.0,8.0,0.011659192825112106,1.0
5,1.0,9.0,0.01031390134529148,1.0
5,1.0,10.0,0.012107623318385649,1.0
5,1.0,11.0,0.012556053811659192,1.0
5,1.0,12.0,0.01031390134529148,1.0
5,1.0,13.0,0.011210762331838564,1.0
5,1.0,14.0,0.011659192825112106,1.0
5,1.0,15.0,0.011210762331838564,1.0
5,2.0,1.0,0.006019070652210143,1.0
5,2.0,2.0,0.007192747066890349,1.0
5,2.0,3.0,0.00976983969604849,1.0
5,2.0,4.0,0.009814639338207034,1.0
5,2.0,5.0,0.01640635823728593,1.0
5,2.0,6.0,0.900384236453202,1.0
5,2.0,7.0,1.0,1.0
5,2.0,8.0,1.0,1.0
5,2.0,9.0,1.0,1.0
5,2.0,10.0,0.9004850000000001,1.0
5,2.0,11.0,1.0,1.0
5,2.0,12.0,1.0,1.0
5,2.0,13.0,1.0,1.0
5,2.0,14.0,1.0,1.0
5,2.0,15.0,1.0,1.0
5,3.0,1.0,0.005333463700167717,0.900445
5,3.0,2.0,0.011325504604022827,0.9004343434343435
5,3.0,3.0,1.0,0.9004343434343435
5,3.0,4.0,1.0,0.9004343434343435
5,3.0,5.0,0.8008528036220707,0.800942487437186
5,3.0,6.0,0.7014181805064928,0.7010475602560257
5,3.0,7.0,1.0,1.0
5,3.0,8.0,1.0,1.0
5,3.0,9.0,1.0,1.0
5,3.0,10.0,1.0,0.900445
5,3.0,11.0,1.0,1.0
5,3.0,12.0,1.0,1.0
5,3.0,13.0,1.0,1.0
5,3.0,14.0,1.0,1.0
5,3.0,15.0,1.0,1.0
5,4.0,1.0,0.005957079729941165,0.03566814446925369
5,4.0,2.0,0.00933235952875935,0.03566814446925369
5,4.0,3.0,0.033342785109488474,0.03241233051576532
5,4.0,4.0,0.02571378786833147,0.03566814446925369
5,4.0,5.0,0.031928831621116385,0.03235973325430042
5,4.0,6.0,0.9004454545454547,0.029103919300812055
5,4.0,7.0,1.0,0.8008959800281653
5,4.0,8.0,1.0,0.9004520547945205
5,4.0,9.0,1.0,1.0
5,4.0,10.0,1.0,0.9004520547945205
5,4.0,11.0,1.0,0.9004520547945205
5,4.0,12.0,1.0,0.9004520547945205
5,4.0,13.0,1.0,0.9004520547945205
5,4.0,14.0,1.0,0.9004520547945205
5,4.0,15.0,1.0,0.8008915166779286
5,5.0,1.0,0.006657659334669654,0.021908196835474042
5,5.0,2.0,0.029190237284612543,0.021908196835474042
5,5.0,3.0,0.041174787386169955,0.038646414441748725
5,5.0,4.0,0.0391546868836574,0.034340194346054946
5,5.0,5.0,0.041174787386169955,0.034340194346054946
5,5.0,6.0,1.0,0.04117875275020644
5,5.0,7.0,1.0,0.0332906452109795
5,5.0,8.0,1.0,0.03687253265451266
5,5.0,9.0,1.0,0.034340194346054946
5,5.0,10.0,1.0,0.03855686220294276
5,5.0,11.0,1.0,0.03719333835874909
5,5.0,12.0,1.0,0.04117875275020644
5,5.0,13.0,1.0,0.04117875275020644
5,5.0,14.0,1.0,1.0
5,5.0,15.0,1.0,1.0
5,6.0,1.0,0.006398892564875585,0.015228485835163924
5,6.0,2.0,0.01216685782380908,0.9004056603773585
5,6.0,3.0,0.013551776989550162,0.9004056603773585
5,6.0,4.0,0.015511548885663723,0.8008065612782594
5,6.0,5.0,0.023812074901828732,0.8008065612782594
5,6.0,6.0,1.0,0.8008065612782594
5,6.0,7.0,1.0,0.9004056603773585
5,6.0,8.0,1.0,0.9004056603773585
5,6.0,9.0,1.0,1.0
5,6.0,10.0,1.0,0.9004009009009009
5,6.0,11.0,1.0,1.0
5,6.0,12.0,1.0,0.9004009009009009
5,6.0,13.0,1.0,0.900433789954338
5,6.0,14.0,1.0,0.9004009009009009
5,6.0,15.0,1.0,0.8007798963346907
6,1.0,1.0,0.5026407185628743,1.0
6,1.0,2.0,0.8009880239520959,1.0
6,1.0,3.0,0.7013652694610778,1.0
6,1.0,4.0,0.7016886227544911,1.0
6,1.0,5.0,1.0,1.0
6,1.0,6.0,1.0,1.0
6,1.0,7.0,0.9005329341317365,1.0
6,1.0,8.0,0.9005329341317365,1.0
6,1.0,9.0,1.0,1.0
6,1.0,10.0,1.0,1.0
6,1.0,11.0,1.0,1.0
6,1.0,12.0,1.0,1.0
6,1.0,13.0,1.0,1.0
6,1.0,14.0,1.0,1.0
6,1.0,15.0,1.0,1.0
6,2.0,1.0,0.006153790642375024,1.0
6,2.0,2.0,0.014024480504617682,1.0
6,2.0,3.0,0.014629011215452742,1.0
6,2.0,4.0,0.01707121519849523,1.0
6,2.0,5.0,0.016637544186430077,1.0
6,2.0,6.0,1.0,1.0
6,2.0,7.0,1.0,1.0
6,2.0,8.0,1.0,1.0
6,2.0,9.0,1.0,1.0
6,2.0,10.0,1.0,1.0
6,2.0,11.0,1.0,1.0
6,2.0,12.0,1.0,1.0
6,2.0,13.0,1.0,1.0
6,2.0,14.0,1.0,1.0
6,2.0,15.0,1.0,1.0
6,3.0,1.0,0.010162960339044996,1.0
6,3.0,2.0,0.010590310766395423,1.0
6,3.0,3.0,0.011023211199295857,1.0
6,3.0,4.0,0.011894562070646727,1.0
6,3.0,5.0,0.01761307897689019,0.9004110169491526
6,3.0,6.0,0.0159145421088618,1.0
6,3.0,7.0,0.018917330281141495,0.9002893617021277
6,3.0,8.0,1.0,0.9004110169491526
6,3.0,9.0,1.0,0.9002893617021277
6,3.0,10.0,1.0,0.900395744680851
6,3.0,11.0,1.0,0.900395744680851
6,3.0,12.0,1.0,1.0
6,3.0,13.0,1.0,0.9002893617021277
6,3.0,14.0,1.0,0.9002893617021277
6,3.0,15.0,1.0,0.9004285714285715
6,4.0,1.0,0.009840293853106736,0.029111883758441738
6,4.0,2.0,0.013613637115862201,0.029111883758441738
6,4.0,3.0,0.016415754176883374,0.029111883758441738
6,4.0,4.0,0.01368416698715665,0.029016429212987187
6,4.0,5.0,0.016035806825187873,0.7012402418682235
6,4.0,6.0,0.03563504657931098,0.8007894912427023
6,4.0,7.0,1.0,0.9004266055045871
6,4.0,8.0,1.0,0.7012402418682235
6,4.0,9.0,1.0,0.9003440366972477
6,4.0,10.0,1.0,0.9003681818181818
6,4.0,11.0,1.0,0.8008
6,4.0,12.0,1.0,0.8008147333584684
6,4.0,13.0,1.0,0.9004266055045871
6,4.0,14.0,1.0,0.9003440366972477
6,4.0,15.0,1.0,0.9004454545454547
6,5.0,1.0,0.007379386635361705,0.01629102361270791
6,5.0,2.0,0.011367210178833865,0.03695493953687069
6,5.0,3.0,0.01447259814789489,0.041466108368039524
6,5.0,4.0,0.01477760278975344,0.04013091196996468
6,5.0,5.0,0.018845854921749748,0.90032
6,5.0,6.0,0.01973474381063864,1.0
6,5.0,7.0,0.02064843189246831,0.90032
6,5.0,8.0,0.03493884323551123,0.90041452991453
6,5.0,9.0,0.036921111094314375,0.9004
6,5.0,10.0,0.02582442605821562,1.0
6,5.0,11.0,1.0,0.9004
6,5.0,12.0,1.0,1.0
6,5.0,13.0,1.0,1.0
6,5.0,14.0,1.0,1.0
6,5.0,15.0,1.0,1.0
6,6.0,1.0,0.006713880561602087,0.015437636903936017
6,6.0,2.0,0.010074008582869007,0.015437636903936017
6,6.0,3.0,0.013632723381564751,0.044219622707557624
6,6.0,4.0,0.01505662561837034,0.03801165810578771
6,6.0,5.0,0.018174782951610395,0.036215197928796565
